utterance_id,recording_id,recording,start,end,speaker,gender,text
F344190956-549506379_602996-556561114_1610994376-GB-F-033,549506379_602996-556561114_1610994376-GB-F-344190956,GB/GBVocals/549506379_602996-556561114_1610994376-GB-F-344190956.m4a,89.894,94.614,F344190956,f,I'M JUST PROTECTING MY INNOCENCE
F344190956-549506379_602996-556561114_1610994376-GB-F-035,549506379_602996-556561114_1610994376-GB-F-344190956,GB/GBVocals/549506379_602996-556561114_1610994376-GB-F-344190956.m4a,95.048,99.899,F344190956,f,I'M JUST PROTECTING MY SOUL I'M NEVER GONNA LET YOU CLOSE TO ME
F344190956-549506379_602996-556561114_1610994376-GB-F-040,549506379_602996-556561114_1610994376-GB-F-344190956,GB/GBVocals/549506379_602996-556561114_1610994376-GB-F-344190956.m4a,110.208,120.095,F344190956,f,SO I'M NEVER GONNA GET TOO CLOSE TO YOU EVEN WHEN I MEAN THE MOST TO YOU IN CASE YOU GO AND LEAVE ME IN THE DIRT EVERY TIME YOU HURT ME
F344190956-549506379_602996-556561114_1610994376-GB-F-055,549506379_602996-556561114_1610994376-GB-F-344190956,GB/GBVocals/549506379_602996-556561114_1610994376-GB-F-344190956.m4a,142.455,145.845,F344190956,f,I'M WAY TO GOOD AT GOODBYES I'M WAY TOO GOOD AT GOODBYES
F344190956-549506379_602996-556561114_1610994376-GB-F-058,549506379_602996-556561114_1610994376-GB-F-344190956,GB/GBVocals/549506379_602996-556561114_1610994376-GB-F-344190956.m4a,147.9,150.385,F344190956,f,I'M WAY TOO GOOD AT GOODBYES NO WAY THAT YOU'LL SEE ME CRY
F344190956-549506379_602996-556561114_1610994376-GB-F-061,549506379_602996-556561114_1610994376-GB-F-344190956,GB/GBVocals/549506379_602996-556561114_1610994376-GB-F-344190956.m4a,152.894,156.497,F344190956,f,NO WAY THAT YOU'LL SEE ME CRY I'M WAY TOO GOOD AT GOODBYES
F344190956-549506379_602996-556561114_1610994376-GB-F-064,549506379_602996-556561114_1610994376-GB-F-344190956,GB/GBVocals/549506379_602996-556561114_1610994376-GB-F-344190956.m4a,158.071,160.661,F344190956,f,I'M WAY TO GOOD AT GOODBYES NO
F344190956-549506379_602996-556561114_1610994376-GB-F-068,549506379_602996-556561114_1610994376-GB-F-344190956,GB/GBVocals/549506379_602996-556561114_1610994376-GB-F-344190956.m4a,165.654,169.629,F344190956,f,NO NO NO NO NO NO NO
F344190956-549506379_602996-556561114_1610994376-GB-F-070,549506379_602996-556561114_1610994376-GB-F-344190956,GB/GBVocals/549506379_602996-556561114_1610994376-GB-F-344190956.m4a,170.827,173.03,F344190956,f,I'M WAY TOO GOOD AT GOODBYES
F344190956-549506379_602996-556561114_1610994376-GB-F-071,549506379_602996-556561114_1610994376-GB-F-344190956,GB/GBVocals/549506379_602996-556561114_1610994376-GB-F-344190956.m4a,173.279,176.62,F344190956,f,NO WAY THAT YOU'LL SEE ME CRY
F344190956-549506379_602996-556561114_1610994376-GB-F-073,549506379_602996-556561114_1610994376-GB-F-344190956,GB/GBVocals/549506379_602996-556561114_1610994376-GB-F-344190956.m4a,178.971,182.634,F344190956,f,I'M WAY TOO GOOD AT GOODBYES 'CAUSE OVERTIME YOU HURT ME
F344190956-549506379_602996-556561114_1610994376-GB-F-078,549506379_602996-556561114_1610994376-GB-F-344190956,GB/GBVocals/549506379_602996-556561114_1610994376-GB-F-344190956.m4a,192.69,197.165,F344190956,f,AND EVERY TIME YOU WALK OUT THE LESS I LOVE YOU
F344190956-549506379_602996-556561114_1610994376-GB-F-080,549506379_602996-556561114_1610994376-GB-F-344190956,GB/GBVocals/549506379_602996-556561114_1610994376-GB-F-344190956.m4a,197.626,207.067,F344190956,f,BABY WE DON'T STAND A CHANCE IT'S SAD BUT IT'S TRUE I'M WAY TOO GOOD AT GOODBYES
M516441163-556327112_2016365-343213573_1617312566-GB-M-001,556327112_2016365-343213573_1617312566-GB-M-516441163,GB/GBVocals/556327112_2016365-343213573_1617312566-GB-M-516441163.m4a,16.04,23.228,M516441163,m,I DON'T LIKE YOUR LITTLE GAMES DON'T LIKE YOUR TILTED STAGE
M516441163-556327112_2016365-343213573_1617312566-GB-M-003,556327112_2016365-343213573_1617312566-GB-M-516441163,GB/GBVocals/556327112_2016365-343213573_1617312566-GB-M-516441163.m4a,23.538,26.962,M516441163,m,THE ROLE YOU MADE ME PLAY
M516441163-556327112_2016365-343213573_1617312566-GB-M-006,556327112_2016365-343213573_1617312566-GB-M-516441163,GB/GBVocals/556327112_2016365-343213573_1617312566-GB-M-516441163.m4a,28.504,29.781,M516441163,m,NO I DON'T LIKE YOU
M516441163-556327112_2016365-343213573_1617312566-GB-M-007,556327112_2016365-343213573_1617312566-GB-M-516441163,GB/GBVocals/556327112_2016365-343213573_1617312566-GB-M-516441163.m4a,30.383,34.529,M516441163,m,I DON'T LIKE YOUR PERFECT CRIME
M516441163-556327112_2016365-343213573_1617312566-GB-M-008,556327112_2016365-343213573_1617312566-GB-M-516441163,GB/GBVocals/556327112_2016365-343213573_1617312566-GB-M-516441163.m4a,34.803,43.231,M516441163,m,HOW YOU LAUGH WHEN YOU LIE YOU SAID THE GUN WAS MINE ISN'T COOL
M516441163-556327112_2016365-343213573_1617312566-GB-M-011,556327112_2016365-343213573_1617312566-GB-M-516441163,GB/GBVocals/556327112_2016365-343213573_1617312566-GB-M-516441163.m4a,43.357,58.085,M516441163,m,NO I DON'T LIKE YOU OOH BUT I GOT SMARTER I GOT HARDER IN THE NICK OF TIME HONEY I ROSE UP FROM THE DEAD I DO IT ALL THE TIME I GOT A LIST OF NAMES AND YOURS IS IN RED UNDERLINED I CHECK IT ONCE THEN I CHECK IT TWICE
M516441163-556327112_2016365-343213573_1617312566-GB-M-025,556327112_2016365-343213573_1617312566-GB-M-516441163,GB/GBVocals/556327112_2016365-343213573_1617312566-GB-M-516441163.m4a,61.042,67.764,M516441163,m,OOH LOOK WHAT YOU MADE ME DO LOOK WHAT YOU MADE ME DO LOOK WHAT YOU JUST MADE ME DO LOOK WHAT YOU JUST MADE ME DO
M516441163-556327112_2016365-343213573_1617312566-GB-M-030,556327112_2016365-343213573_1617312566-GB-M-516441163,GB/GBVocals/556327112_2016365-343213573_1617312566-GB-M-516441163.m4a,67.87,70.096,M516441163,m,OOH LOOK WHAT YOU MADE ME DO
M516441163-556327112_2016365-343213573_1617312566-GB-M-031,556327112_2016365-343213573_1617312566-GB-M-516441163,GB/GBVocals/556327112_2016365-343213573_1617312566-GB-M-516441163.m4a,70.45,71.972,M516441163,m,LOOK WHAT YOU MADE ME DO
M516441163-556327112_2016365-343213573_1617312566-GB-M-035,556327112_2016365-343213573_1617312566-GB-M-516441163,GB/GBVocals/556327112_2016365-343213573_1617312566-GB-M-516441163.m4a,76.013,87.143,M516441163,m,I DON'T LIKE YOUR KINGDOM KEYS THEY ONCE BELONGED TO ME YOU ASKED ME FOR A PLACE TO SLEEP
M516441163-556327112_2016365-343213573_1617312566-GB-M-038,556327112_2016365-343213573_1617312566-GB-M-516441163,GB/GBVocals/556327112_2016365-343213573_1617312566-GB-M-516441163.m4a,87.283,105.723,M516441163,m,LOCKED ME OUT AND THREW A FEAST WHAT THE WORLD MOVES ON ANOTHER DAY ANOTHER DRAMA DRAMA BUT NOT FOR ME NOT FOR ME ALL I THINK ABOUT IS KARMA AND THEN THE WORLD MOVES ON BUT ONE THING IS FOR SURE MAYBE I GOT MINE BUT YOU'LL ALL GET YOURS BUT I GOT SMARTER
M516441163-556327112_2016365-343213573_1617312566-GB-M-053,556327112_2016365-343213573_1617312566-GB-M-516441163,GB/GBVocals/556327112_2016365-343213573_1617312566-GB-M-516441163.m4a,106.348,108.149,M516441163,m,I GOT HARDER IN THE NICK OF TIME
M516441163-556327112_2016365-343213573_1617312566-GB-M-055,556327112_2016365-343213573_1617312566-GB-M-516441163,GB/GBVocals/556327112_2016365-343213573_1617312566-GB-M-516441163.m4a,109.295,112.803,M516441163,m,HONEY I ROSE UP FROM THE DEAD I DO IT ALL THE TIME
M516441163-556327112_2016365-343213573_1617312566-GB-M-057,556327112_2016365-343213573_1617312566-GB-M-516441163,GB/GBVocals/556327112_2016365-343213573_1617312566-GB-M-516441163.m4a,113.101,119.593,M516441163,m,I GOT A LIST OF NAMES AND YOURS IS IN RED UNDERLINED I CHECK IT ONCE THEN I CHECK IT TWICE OOH
M516441163-556327112_2016365-343213573_1617312566-GB-M-063,556327112_2016365-343213573_1617312566-GB-M-516441163,GB/GBVocals/556327112_2016365-343213573_1617312566-GB-M-516441163.m4a,120.55,122.597,M516441163,m,OOH LOOK WHAT YOU MADE ME DO
M516441163-556327112_2016365-343213573_1617312566-GB-M-065,556327112_2016365-343213573_1617312566-GB-M-516441163,GB/GBVocals/556327112_2016365-343213573_1617312566-GB-M-516441163.m4a,124.332,135.272,M516441163,m,LOOK WHAT YOU JUST MADE ME DO LOOK WHAT YOU JUST MADE ME DO OOH LOOK WHAT YOU MADE ME DO LOOK WHAT YOU MADE ME DO LOOK WHAT YOU JUST MADE ME DO LOOK WHAT YOU JUST MADE ME DO
M516441163-556327112_2016365-343213573_1617312566-GB-M-079,556327112_2016365-343213573_1617312566-GB-M-516441163,GB/GBVocals/556327112_2016365-343213573_1617312566-GB-M-516441163.m4a,144.053,158.891,M516441163,m,AND NOBODY TRUSTS ME I'LL BE THE ACTRESS STARRING IN YOUR BAD DREAMS I DON'T TRUST NOBODY AND NOBODY TRUSTS ME I'LL BE THE ACTRESS STARRING IN YOUR BAD DREAMS I DON'T TRUST NOBODY
M516441163-556327112_2016365-343213573_1617312566-GB-M-089,556327112_2016365-343213573_1617312566-GB-M-516441163,GB/GBVocals/556327112_2016365-343213573_1617312566-GB-M-516441163.m4a,159.021,166.029,M516441163,m,AND NOBODY TRUSTS ME I'LL BE THE ACTRESS STARRING IN YOUR BAD DREAMS
M516441163-556327112_2016365-343213573_1617312566-GB-M-098,556327112_2016365-343213573_1617312566-GB-M-516441163,GB/GBVocals/556327112_2016365-343213573_1617312566-GB-M-516441163.m4a,181.043,184.726,M516441163,m,OOH LOOK WHAT YOU MADE ME DO LOOK WHAT YOU MADE ME DO
M516441163-556327112_2016365-343213573_1617312566-GB-M-100,556327112_2016365-343213573_1617312566-GB-M-516441163,GB/GBVocals/556327112_2016365-343213573_1617312566-GB-M-516441163.m4a,184.767,210.987,M516441163,m,LOOK WHAT YOU JUST MADE ME DO LOOK WHAT YOU JUST MADE ME DO OOH LOOK WHAT YOU MADE ME DO LOOK WHAT YOU MADE ME DO LOOK WHAT YOU JUST MADE ME DO LOOK WHAT YOU JUST MADE ME DO OOH LOOK WHAT YOU MADE ME DO LOOK WHAT YOU MADE ME DO LOOK WHAT YOU JUST MADE ME DO LOOK WHAT YOU JUST MADE ME DO OOH LOOK WHAT YOU MADE ME DO LOOK WHAT YOU MADE ME DO LOOK WHAT YOU JUST MADE ME DO LOOK WHAT YOU JUST MADE ME DO
F744101685-556327112_2016365-744107265_1622877466-GB-F-001,556327112_2016365-744107265_1622877466-GB-F-744101685,GB/GBVocals/556327112_2016365-744107265_1622877466-GB-F-744101685.m4a,15.615,28.193,F744101685,f,I DON'T LIKE YOUR LITTLE GAMES DON'T LIKE YOUR TILTED STAGE THE ROLE YOU MADE ME PLAY OF THE FOOL
F744101685-556327112_2016365-744107265_1622877466-GB-F-006,556327112_2016365-744107265_1622877466-GB-F-744101685,GB/GBVocals/556327112_2016365-744107265_1622877466-GB-F-744101685.m4a,28.52,30.037,F744101685,f,NO I DON'T LIKE YOU
F744101685-556327112_2016365-744107265_1622877466-GB-F-007,556327112_2016365-744107265_1622877466-GB-F-744101685,GB/GBVocals/556327112_2016365-744107265_1622877466-GB-F-744101685.m4a,30.677,43.212,F744101685,f,I DON'T LIKE YOUR PERFECT CRIME HOW YOU LAUGH WHEN YOU LIE YOU SAID THE GUN WAS MINE ISN'T COOL
F744101685-556327112_2016365-744107265_1622877466-GB-F-011,556327112_2016365-744107265_1622877466-GB-F-744101685,GB/GBVocals/556327112_2016365-744107265_1622877466-GB-F-744101685.m4a,43.524,45.044,F744101685,f,NO I DON'T LIKE YOU OOH
F744101685-556327112_2016365-744107265_1622877466-GB-F-014,556327112_2016365-744107265_1622877466-GB-F-744101685,GB/GBVocals/556327112_2016365-744107265_1622877466-GB-F-744101685.m4a,45.901,49.373,F744101685,f,BUT I GOT SMARTER I GOT HARDER IN THE NICK OF TIME
F744101685-556327112_2016365-744107265_1622877466-GB-F-017,556327112_2016365-744107265_1622877466-GB-F-744101685,GB/GBVocals/556327112_2016365-744107265_1622877466-GB-F-744101685.m4a,49.627,50.673,F744101685,f,HONEY I ROSE UP FROM THE DEAD
F744101685-556327112_2016365-744107265_1622877466-GB-F-018,556327112_2016365-744107265_1622877466-GB-F-744101685,GB/GBVocals/556327112_2016365-744107265_1622877466-GB-F-744101685.m4a,50.824,58.06,F744101685,f,I DO IT ALL THE TIME I GOT A LIST OF NAMES AND YOURS IS IN RED UNDERLINED I CHECK IT ONCE THEN I CHECK IT TWICE
F744101685-556327112_2016365-744107265_1622877466-GB-F-025,556327112_2016365-744107265_1622877466-GB-F-744101685,GB/GBVocals/556327112_2016365-744107265_1622877466-GB-F-744101685.m4a,60.626,66.123,F744101685,f,OOH LOOK WHAT YOU MADE ME DO LOOK WHAT YOU MADE ME DO LOOK WHAT YOU JUST MADE ME DO
F744101685-556327112_2016365-744107265_1622877466-GB-F-029,556327112_2016365-744107265_1622877466-GB-F-744101685,GB/GBVocals/556327112_2016365-744107265_1622877466-GB-F-744101685.m4a,66.252,67.737,F744101685,f,LOOK WHAT YOU JUST MADE ME DO
F744101685-556327112_2016365-744107265_1622877466-GB-F-030,556327112_2016365-744107265_1622877466-GB-F-744101685,GB/GBVocals/556327112_2016365-744107265_1622877466-GB-F-744101685.m4a,67.834,83.572,F744101685,f,OOH LOOK WHAT YOU MADE ME DO LOOK WHAT YOU MADE ME DO LOOK WHAT YOU JUST MADE ME DO LOOK WHAT YOU JUST MADE ME DO I DON'T LIKE YOUR KINGDOM KEYS THEY ONCE BELONGED TO ME YOU ASKED ME FOR A PLACE TO SLEEP
F744101685-556327112_2016365-744107265_1622877466-GB-F-049,556327112_2016365-744107265_1622877466-GB-F-744101685,GB/GBVocals/556327112_2016365-744107265_1622877466-GB-F-744101685.m4a,101.683,102.769,F744101685,f,MAYBE I GOT MINE
F744101685-556327112_2016365-744107265_1622877466-GB-F-051,556327112_2016365-744107265_1622877466-GB-F-744101685,GB/GBVocals/556327112_2016365-744107265_1622877466-GB-F-744101685.m4a,103.165,108.555,F744101685,f,BUT YOU'LL ALL GET YOURS BUT I GOT SMARTER I GOT HARDER IN THE NICK OF TIME
F744101685-556327112_2016365-744107265_1622877466-GB-F-055,556327112_2016365-744107265_1622877466-GB-F-744101685,GB/GBVocals/556327112_2016365-744107265_1622877466-GB-F-744101685.m4a,109.641,110.701,F744101685,f,HONEY I ROSE UP FROM THE DEAD
F744101685-556327112_2016365-744107265_1622877466-GB-F-056,556327112_2016365-744107265_1622877466-GB-F-744101685,GB/GBVocals/556327112_2016365-744107265_1622877466-GB-F-744101685.m4a,110.815,114.223,F744101685,f,I DO IT ALL THE TIME I GOT A LIST OF NAMES
F744101685-556327112_2016365-744107265_1622877466-GB-F-058,556327112_2016365-744107265_1622877466-GB-F-744101685,GB/GBVocals/556327112_2016365-744107265_1622877466-GB-F-744101685.m4a,114.316,116.823,F744101685,f,AND YOURS IS IN RED UNDERLINED
F744101685-556327112_2016365-744107265_1622877466-GB-F-059,556327112_2016365-744107265_1622877466-GB-F-744101685,GB/GBVocals/556327112_2016365-744107265_1622877466-GB-F-744101685.m4a,117.572,119.276,F744101685,f,I CHECK IT ONCE THEN I CHECK IT TWICE
F744101685-556327112_2016365-744107265_1622877466-GB-F-063,556327112_2016365-744107265_1622877466-GB-F-744101685,GB/GBVocals/556327112_2016365-744107265_1622877466-GB-F-744101685.m4a,120.254,127.086,F744101685,f,OOH LOOK WHAT YOU MADE ME DO LOOK WHAT YOU MADE ME DO LOOK WHAT YOU JUST MADE ME DO LOOK WHAT YOU JUST MADE ME DO
F744101685-556327112_2016365-744107265_1622877466-GB-F-068,556327112_2016365-744107265_1622877466-GB-F-744101685,GB/GBVocals/556327112_2016365-744107265_1622877466-GB-F-744101685.m4a,128.104,132.243,F744101685,f,OOH LOOK WHAT YOU MADE ME DO LOOK WHAT YOU MADE ME DO
F744101685-556327112_2016365-744107265_1622877466-GB-F-070,556327112_2016365-744107265_1622877466-GB-F-744101685,GB/GBVocals/556327112_2016365-744107265_1622877466-GB-F-744101685.m4a,132.808,138.955,F744101685,f,LOOK WHAT YOU JUST MADE ME DO LOOK WHAT YOU JUST MADE ME DO I DON'T TRUST NOBODY AND NOBODY TRUSTS ME
F744101685-556327112_2016365-744107265_1622877466-GB-F-075,556327112_2016365-744107265_1622877466-GB-F-744101685,GB/GBVocals/556327112_2016365-744107265_1622877466-GB-F-744101685.m4a,139.666,146.176,F744101685,f,I'LL BE THE ACTRESS STARRING IN YOUR BAD DREAMS I DON'T TRUST NOBODY AND NOBODY TRUSTS ME
F744101685-556327112_2016365-744107265_1622877466-GB-F-080,556327112_2016365-744107265_1622877466-GB-F-744101685,GB/GBVocals/556327112_2016365-744107265_1622877466-GB-F-744101685.m4a,147.154,150.775,F744101685,f,I'LL BE THE ACTRESS STARRING IN YOUR BAD DREAMS I DON'T TRUST NOBODY
F744101685-556327112_2016365-744107265_1622877466-GB-F-088,556327112_2016365-744107265_1622877466-GB-F-744101685,GB/GBVocals/556327112_2016365-744107265_1622877466-GB-F-744101685.m4a,158.418,161.339,F744101685,f,I DON'T TRUST NOBODY AND NOBODY TRUSTS ME
F744101685-556327112_2016365-744107265_1622877466-GB-F-090,556327112_2016365-744107265_1622877466-GB-F-744101685,GB/GBVocals/556327112_2016365-744107265_1622877466-GB-F-744101685.m4a,162.398,165.25,F744101685,f,I'LL BE THE ACTRESS STARRING IN YOUR BAD DREAMS
F744101685-556327112_2016365-744107265_1622877466-GB-F-093,556327112_2016365-744107265_1622877466-GB-F-744101685,GB/GBVocals/556327112_2016365-744107265_1622877466-GB-F-744101685.m4a,171.641,173.739,F744101685,f,I'M SORRY BUT THE OLD TAYLOR
F744101685-556327112_2016365-744107265_1622877466-GB-F-095,556327112_2016365-744107265_1622877466-GB-F-744101685,GB/GBVocals/556327112_2016365-744107265_1622877466-GB-F-744101685.m4a,175.19,177.333,F744101685,f,WHY OH 'CAUSE SHE'S DEAD
F744101685-556327112_2016365-744107265_1622877466-GB-F-098,556327112_2016365-744107265_1622877466-GB-F-744101685,GB/GBVocals/556327112_2016365-744107265_1622877466-GB-F-744101685.m4a,180.619,182.932,F744101685,f,OOH LOOK WHAT YOU MADE ME DO
F744101685-556327112_2016365-744107265_1622877466-GB-F-099,556327112_2016365-744107265_1622877466-GB-F-744101685,GB/GBVocals/556327112_2016365-744107265_1622877466-GB-F-744101685.m4a,183.415,184.744,F744101685,f,LOOK WHAT YOU MADE ME DO
F744101685-556327112_2016365-744107265_1622877466-GB-F-100,556327112_2016365-744107265_1622877466-GB-F-744101685,GB/GBVocals/556327112_2016365-744107265_1622877466-GB-F-744101685.m4a,185.298,189.885,F744101685,f,LOOK WHAT YOU JUST MADE ME DO LOOK WHAT YOU JUST MADE ME DO OOH LOOK WHAT YOU MADE ME DO
F744101685-556327112_2016365-744107265_1622877466-GB-F-104,556327112_2016365-744107265_1622877466-GB-F-744101685,GB/GBVocals/556327112_2016365-744107265_1622877466-GB-F-744101685.m4a,190.021,197.417,F744101685,f,LOOK WHAT YOU MADE ME DO LOOK WHAT YOU JUST MADE ME DO LOOK WHAT YOU JUST MADE ME DO OOH LOOK WHAT YOU MADE ME DO
F744101685-556327112_2016365-744107265_1622877466-GB-F-109,556327112_2016365-744107265_1622877466-GB-F-744101685,GB/GBVocals/556327112_2016365-744107265_1622877466-GB-F-744101685.m4a,197.525,203.97,F744101685,f,LOOK WHAT YOU MADE ME DO LOOK WHAT YOU JUST MADE ME DO LOOK WHAT YOU JUST MADE ME DO OOH LOOK WHAT YOU MADE ME DO
F744101685-556327112_2016365-744107265_1622877466-GB-F-116,556327112_2016365-744107265_1622877466-GB-F-744101685,GB/GBVocals/556327112_2016365-744107265_1622877466-GB-F-744101685.m4a,209.057,211.358,F744101685,f,LOOK WHAT YOU JUST MADE ME DO
M565341445-5636766_137803-565347071_1326075145-GB-M-001,5636766_137803-565347071_1326075145-GB-M-565341445,GB/GBVocals/5636766_137803-565347071_1326075145-GB-M-565341445.m4a,12.99,22.336,M565341445,m,LOOK AT ME I WILL NEVER PASS FOR A PERFECT BRIDE OR A PERFECT DAUGHTER
M565341445-5636766_137803-565347071_1326075145-GB-M-004,5636766_137803-565347071_1326075145-GB-M-565341445,GB/GBVocals/5636766_137803-565347071_1326075145-GB-M-565341445.m4a,22.62,43.146,M565341445,m,CAN IT BE I'M NOT MEANT TO PLAY THIS PART NOW I SEE THAT IF I WERE TRULY TO BE MYSELF I WOULD BREAK MY FAMILY'S HEART
M565341445-5636766_137803-565347071_1326075145-GB-M-009,5636766_137803-565347071_1326075145-GB-M-565341445,GB/GBVocals/5636766_137803-565347071_1326075145-GB-M-565341445.m4a,47.234,55.123,M565341445,m,WHO IS THAT GIRL I SEE
M565341445-5636766_137803-565347071_1326075145-GB-M-010,5636766_137803-565347071_1326075145-GB-M-565341445,GB/GBVocals/5636766_137803-565347071_1326075145-GB-M-565341445.m4a,55.167,105.624,M565341445,m,STARING STRAIGHT BACK AT ME WHY IS MY REFLECTION SOMEONE I DON'T KNOW SOMEHOW I CANNOT HIDE WHO I AM THOUGH I'VE TRIED WHEN WILL MY REFLECTION SHOW WHO I AM INSIDE WHEN WILL MY REFLECTION SHOW WHO I AM INSIDE
F416050662-5636766_137803-614778753_1582853606-GB-F-001,5636766_137803-614778753_1582853606-GB-F-416050662,GB/GBVocals/5636766_137803-614778753_1582853606-GB-F-416050662.m4a,13.175,19.411,F416050662,f,LOOK AT ME I WILL NEVER PASS FOR A PERFECT BRIDE
F416050662-5636766_137803-614778753_1582853606-GB-F-003,5636766_137803-614778753_1582853606-GB-F-416050662,GB/GBVocals/5636766_137803-614778753_1582853606-GB-F-416050662.m4a,20.78,24.888,F416050662,f,OR A PERFECT DAUGHTER CAN IT BE
F416050662-5636766_137803-614778753_1582853606-GB-F-005,5636766_137803-614778753_1582853606-GB-F-416050662,GB/GBVocals/5636766_137803-614778753_1582853606-GB-F-416050662.m4a,25.564,37.754,F416050662,f,I'M NOT MEANT TO PLAY THIS PART NOW I SEE THAT IF I WERE TRULY TO BE MYSELF
F416050662-5636766_137803-614778753_1582853606-GB-F-008,5636766_137803-614778753_1582853606-GB-F-416050662,GB/GBVocals/5636766_137803-614778753_1582853606-GB-F-416050662.m4a,39.049,42.737,F416050662,f,I WOULD BREAK MY FAMILY'S HEART
F416050662-5636766_137803-614778753_1582853606-GB-F-009,5636766_137803-614778753_1582853606-GB-F-416050662,GB/GBVocals/5636766_137803-614778753_1582853606-GB-F-416050662.m4a,46.934,97.168,F416050662,f,WHO IS THAT GIRL I SEE STARING STRAIGHT BACK AT ME WHY IS MY REFLECTION SOMEONE I DON'T KNOW SOMEHOW I CANNOT HIDE WHO I AM THOUGH I'VE TRIED WHEN WILL MY REFLECTION SHOW WHO I AM INSIDE WHEN WILL MY REFLECTION SHOW
F416050662-5636766_137803-614778753_1582853606-GB-F-018,5636766_137803-614778753_1582853606-GB-F-416050662,GB/GBVocals/5636766_137803-614778753_1582853606-GB-F-416050662.m4a,97.87,104.285,F416050662,f,WHO I AM INSIDE
M1189175759-569227749_1526502-1189168353_1614038458-GB-M-010,569227749_1526502-1189168353_1614038458-GB-M-1189175759,GB/GBVocals/569227749_1526502-1189168353_1614038458-GB-M-1189175759.m4a,54.27,60.721,M1189175759,m,ONE STEP CLOSER
M1189175759-569227749_1526502-1189168353_1614038458-GB-M-011,569227749_1526502-1189168353_1614038458-GB-M-1189175759,GB/GBVocals/569227749_1526502-1189168353_1614038458-GB-M-1189175759.m4a,62.356,66.713,M1189175759,m,I HAVE DIED EVERY DAY WAITING FOR YOU
M1189175759-569227749_1526502-1189168353_1614038458-GB-M-012,569227749_1526502-1189168353_1614038458-GB-M-1189175759,GB/GBVocals/569227749_1526502-1189168353_1614038458-GB-M-1189175759.m4a,67.33,75.659,M1189175759,m,DARLING DON'T BE AFRAID I HAVE LOVED YOU FOR A THOUSAND YEARS
M1189175759-569227749_1526502-1189168353_1614038458-GB-M-016,569227749_1526502-1189168353_1614038458-GB-M-1189175759,GB/GBVocals/569227749_1526502-1189168353_1614038458-GB-M-1189175759.m4a,76.246,81.52,M1189175759,m,I'LL LOVE YOU FOR A THOUSAND MORE
M1189175759-569227749_1526502-1189168353_1614038458-GB-M-017,569227749_1526502-1189168353_1614038458-GB-M-1189175759,GB/GBVocals/569227749_1526502-1189168353_1614038458-GB-M-1189175759.m4a,88.16,96.443,M1189175759,m,TIME STANDS STILL BEAUTY IN ALL SHE IS
M1189175759-569227749_1526502-1189168353_1614038458-GB-M-019,569227749_1526502-1189168353_1614038458-GB-M-1189175759,GB/GBVocals/569227749_1526502-1189168353_1614038458-GB-M-1189175759.m4a,97.003,98.987,M1189175759,m,I WILL BE BRAVE
M1189175759-569227749_1526502-1189168353_1614038458-GB-M-020,569227749_1526502-1189168353_1614038458-GB-M-1189175759,GB/GBVocals/569227749_1526502-1189168353_1614038458-GB-M-1189175759.m4a,99.473,106.71,M1189175759,m,I WILL NOT LET ANYTHING TAKE AWAY
M1189175759-569227749_1526502-1189168353_1614038458-GB-M-021,569227749_1526502-1189168353_1614038458-GB-M-1189175759,GB/GBVocals/569227749_1526502-1189168353_1614038458-GB-M-1189175759.m4a,107.207,114.294,M1189175759,m,WHAT'S STANDING IN FRONT OF ME EVERY BREATH
M1189175759-569227749_1526502-1189168353_1614038458-GB-M-024,569227749_1526502-1189168353_1614038458-GB-M-1189175759,GB/GBVocals/569227749_1526502-1189168353_1614038458-GB-M-1189175759.m4a,114.882,128.622,M1189175759,m,EVERY HOUR HAS COME TO THIS ONE STEP CLOSER
M1189175759-569227749_1526502-1189168353_1614038458-GB-M-027,569227749_1526502-1189168353_1614038458-GB-M-1189175759,GB/GBVocals/569227749_1526502-1189168353_1614038458-GB-M-1189175759.m4a,129.31,142.664,M1189175759,m,I HAVE DIED EVERY DAY WAITING FOR YOU DARLING DON'T BE AFRAID I HAVE LOVED YOU FOR A THOUSAND YEARS
M1189175759-569227749_1526502-1189168353_1614038458-GB-M-032,569227749_1526502-1189168353_1614038458-GB-M-1189175759,GB/GBVocals/569227749_1526502-1189168353_1614038458-GB-M-1189175759.m4a,143.462,149.128,M1189175759,m,I'LL LOVE YOU FOR A THOUSAND MORE
M1189175759-569227749_1526502-1189168353_1614038458-GB-M-033,569227749_1526502-1189168353_1614038458-GB-M-1189175759,GB/GBVocals/569227749_1526502-1189168353_1614038458-GB-M-1189175759.m4a,149.749,163.65,M1189175759,m,AND ALL ALONG I BELIEVED I WOULD FIND YOU TIME HAS BROUGHT YOUR HEART TO ME I HAVE LOVED YOU FOR A THOUSAND YEARS
M1189175759-569227749_1526502-1189168353_1614038458-GB-M-038,569227749_1526502-1189168353_1614038458-GB-M-1189175759,GB/GBVocals/569227749_1526502-1189168353_1614038458-GB-M-1189175759.m4a,164.213,170.647,M1189175759,m,I'LL LOVE YOU FOR A THOUSAND MORE
M1189175759-569227749_1526502-1189168353_1614038458-GB-M-041,569227749_1526502-1189168353_1614038458-GB-M-1189175759,GB/GBVocals/569227749_1526502-1189168353_1614038458-GB-M-1189175759.m4a,204.223,211.517,M1189175759,m,ONE STEP CLOSER
